,PolygonID,HabType,CumEggs,PolygonAreaLL,PolygonAream2,EggDensityperHA,lnEggDensity,log10EggDensity,ProbEggs
1624,1624,Grass/Pasture,70,18272.44978,18272.44978,38.30903948,3.645685886,1.583301263,0.075
1625,1625,Soybeans,2,56913.38807,56913.38807,0.351411165,-1.045798331,-0.454184444,0.002
1626,1626,Corn,8,1381815.313,1381815.313,0.057894857,-2.849126723,-1.237360014,0.002
1627,1627,Corn,2,110613.5041,110613.5041,0.18080975,-1.710309907,-0.742778155,0.002
1628,1628,Corn,0,26371.10244,26371.10244,0,#NAME?,#NAME?,0.002
1629,1629,Soybeans,2,542254.58,542254.58,0.036883045,-3.300003322,-1.433173233,0.002
1630,1630,Soybeans,6,337871.2724,337871.2724,0.177582425,-1.72832041,-0.750600017,0.002
1631,1631,Soybeans,2,263245.2676,263245.2676,0.075974775,-2.5773539,-1.119330577,0.002
1632,1632,Soybeans,2,182949.4958,182949.4958,0.109319787,-2.213477862,-0.961301221,0.002
1633,1633,Developed/Open Space/Developed/Low Intensity,0,10085.34562,10085.34562,0,#NAME?,#NAME?,0.01
1634,1634,Cotton/Rice/Sorghum/Sunflower/Peanuts/Tobacco/Sweet Corn/Pop or Orn Corn/Mint/Barley/Durum Wheat/Spring Wheat/Winter Wheat/Other,0,19785.50775,19785.50775,0,#NAME?,#NAME?,0.005
1635,1635,Developed/Open Space/Developed/Low Intensity,0,13182.61292,13182.61292,0,#NAME?,#NAME?,0.01
1636,1636,Corn,2,143022.5954,143022.5954,0.139838044,-1.967270354,-0.854374659,0.002
1637,1637,Corn,2,70149.47609,70149.47609,0.285105479,-1.254896065,-0.544994436,0.002
1638,1638,Forest/Deciduous Forest/Evergreen Forest/Mixed Forest/Woody Wetlands,0,18962.03961,18962.03961,0,#NAME?,#NAME?,0.002
1639,1639,Corn,0,85436.39645,85436.39645,0,#NAME?,#NAME?,0.002
1640,1640,Developed/Open Space/Developed/Low Intensity,0,17271.42847,17271.42847,0,#NAME?,#NAME?,0.01
1641,1641,Developed/Open Space/Developed/Low Intensity,2,18536.92896,18536.92896,1.078927369,0.075967371,0.03299221,0.01
1642,1642,Developed/Open Space/Developed/Low Intensity,18,10468.69717,10468.69717,17.19411662,2.844567268,1.235379868,0.01
1643,1643,Corn,2,568287.7387,568287.7387,0.035193439,-3.346895599,-1.45353829,0.002
1644,1644,Barren/Clouds/No Data/Developed/Water/Nonag/Undefined/Aquaculture/Open Water/Perennial Ice/Snow,0,32376.4219,32376.4219,0,#NAME?,#NAME?,0
1645,1645,Corn,6,982269.8703,982269.8703,0.06108301,-2.795521525,-1.214079573,0.002
1646,1646,Developed/Open Space/Developed/Low Intensity,8,29415.4935,29415.4935,2.719655205,1.000505109,0.434513848,0.01
1647,1647,Developed/Open Space/Developed/Low Intensity,4,19145.07395,19145.07395,2.08931029,0.736834007,0.320002943,0.01
1648,1648,Developed/Open Space/Developed/Low Intensity,2,12299.00559,12299.00559,1.626147728,0.486213861,0.211159997,0.01
1649,1649,Grass/Pasture,42,17087.66983,17087.66983,24.5791266,3.20189757,1.390566446,0.075
1650,1650,Soybeans,10,808324.4177,808324.4177,0.123712705,-2.089793299,-0.907585698,0.002
1651,1651,Forest/Deciduous Forest/Evergreen Forest/Mixed Forest/Woody Wetlands,0,82465.61268,82465.61268,0,#NAME?,#NAME?,0.002
1652,1652,Soybeans,2,137923.1878,137923.1878,0.145008249,-1.930964646,-0.838607291,0.002
1653,1653,Forest/Deciduous Forest/Evergreen Forest/Mixed Forest/Woody Wetlands,0,28779.29054,28779.29054,0,#NAME?,#NAME?,0.002
1654,1654,Corn,0,48935.98912,48935.98912,0,#NAME?,#NAME?,0.002
1655,1655,Grass/Pasture,476,78431.41376,78431.41376,60.68996811,4.105778414,1.783116909,0.075
1656,1656,Grass/Pasture,28,17086.99953,17086.99953,16.3867272,2.79647169,1.214492224,0.075
1657,1657,Corn,2,524295.1103,524295.1103,0.038146455,-3.26632244,-1.418545812,0.002
1658,1658,Soybeans,8,361385.9546,361385.9546,0.221369976,-1.507919879,-0.654881283,0.002
1659,1659,Grass/Pasture,284,154907.7252,154907.7252,18.33349497,2.908729713,1.263245264,0.075
1660,1660,Developed/Open Space/Developed/Low Intensity,6,17636.79167,17636.79167,3.40197929,1.224357406,0.531731665,0.01
1661,1661,Forest/Deciduous Forest/Evergreen Forest/Mixed Forest/Woody Wetlands,0,10792.24568,10792.24568,0,#NAME?,#NAME?,0.002
1662,1662,Corn,0,489439.8813,489439.8813,0,#NAME?,#NAME?,0.002
1663,1663,Soybeans,14,1065570.434,1065570.434,0.131385027,-2.029623131,-0.881454126,0.002
1664,1664,Corn,0,50041.49926,50041.49926,0,#NAME?,#NAME?,0.002
1665,1665,Corn,0,294691.086,294691.086,0,#NAME?,#NAME?,0.002
1666,1666,Developed/Open Space/Developed/Low Intensity,0,12408.3674,12408.3674,0,#NAME?,#NAME?,0.01
1667,1667,Soybeans,6,1207298.818,1207298.818,0.049697721,-3.001796199,-1.303663525,0.002
1668,1668,Soybeans,4,88860.92311,88860.92311,0.450141621,-0.798193032,-0.346650829,0.002
1669,1669,Developed/Open Space/Developed/Low Intensity,10,15181.86834,15181.86834,6.586804586,1.885068343,0.818674779,0.01
1670,1670,Soybeans,6,731456.1393,731456.1393,0.082028158,-2.500692696,-1.086037039,0.002
1671,1671,Barren/Clouds/No Data/Developed/Water/Nonag/Undefined/Aquaculture/Open Water/Perennial Ice/Snow,0,19785.59541,19785.59541,0,#NAME?,#NAME?,0
1672,1672,Developed/Open Space/Developed/Low Intensity,0,11271.08024,11271.08024,0,#NAME?,#NAME?,0.01
1673,1673,Developed/Open Space/Developed/Low Intensity,8,30324.75792,30324.75792,2.638108446,0.970062163,0.421292644,0.01
1674,1674,Developed/Open Space/Developed/Low Intensity,2,10982.80907,10982.80907,1.821027742,0.599401035,0.260316562,0.01
1675,1675,Developed/Open Space/Developed/Low Intensity,10,15059.90463,15059.90463,6.640148292,1.893134296,0.822177778,0.01
1676,1676,Soybeans,20,1018050.207,1018050.207,0.196453965,-1.627327149,-0.706739201,0.002
1677,1677,Corn,22,1307930.822,1307930.822,0.168204615,-1.782574096,-0.774162093,0.002
1678,1678,Grass/Pasture,298,56981.40849,56981.40849,52.29775955,3.956953532,1.718483084,0.075
1679,1679,Grass/Pasture,44,8603.690317,8603.690317,51.14084582,3.934583509,1.708767907,0.075
1680,1680,Developed/Open Space/Developed/Low Intensity,4,37394.0093,37394.0093,1.069690059,0.067368942,0.02925796,0.01
1681,1681,Soybeans,0,40468.2288,40468.2288,0,#NAME?,#NAME?,0.002
1682,1682,Soybeans,2,43168.91114,43168.91114,0.463296374,-0.769388313,-0.334141099,0.002
1683,1683,Soybeans,0,150189.6262,150189.6262,0,#NAME?,#NAME?,0.002
1684,1684,Corn,2,160659.3615,160659.3615,0.124486988,-2.083554083,-0.904876041,0.002
1685,1685,Grass/Pasture,22,10791.5951,10791.5951,20.38623558,3.014859947,1.309337039,0.075
1686,1686,Soybeans,0,52382.26175,52382.26175,0,#NAME?,#NAME?,0.002
1687,1687,Grass/Pasture,74,21140.74974,21140.74974,35.00348895,3.555447741,1.544111335,0.075
1688,1688,Grass/Pasture,440,153839.6001,153839.6001,28.60121839,3.353449318,1.456384534,0.075
1689,1689,Grass/Pasture,40,29028.35208,29028.35208,13.77963168,2.623191537,1.139237609,0.075
1690,1690,Developed/Open Space/Developed/Low Intensity,0,11024.5018,11024.5018,0,#NAME?,#NAME?,0.01
1691,1691,Developed/Open Space/Developed/Low Intensity,6,11717.09748,11717.09748,5.120722099,1.633295464,0.709331207,0.01
1692,1692,Developed/Open Space/Developed/Low Intensity,6,19826.00581,19826.00581,3.026328176,1.107350062,0.480916021,0.01
1693,1693,Developed/Open Space/Developed/Low Intensity,6,12589.41004,12589.41004,4.765910381,1.561488575,0.678145872,0.01
1694,1694,Corn,0,21391.98673,21391.98673,0,#NAME?,#NAME?,0.002
1695,1695,Corn,8,240414.8588,240414.8588,0.332758135,-1.100339375,-0.477871319,0.002
1696,1696,Grass/Pasture,212,62952.82967,62952.82967,33.67600807,3.516785657,1.527320605,0.075
1697,1697,Grass/Pasture,144,11839.50828,11839.50828,121.6266728,4.800956294,2.085028827,0.075
1698,1698,Forest/Deciduous Forest/Evergreen Forest/Mixed Forest/Woody Wetlands,0,12590.20334,12590.20334,0,#NAME?,#NAME?,0.002
1699,1699,Developed/Open Space/Developed/Low Intensity,10,19394.32033,19394.32033,5.156148723,1.640189929,0.712325436,0.01
1700,1700,Grass/Pasture,178,25082.32578,25082.32578,70.96630574,4.262205197,1.851052198,0.075
1701,1701,Grass/Pasture,364,147228.5248,147228.5248,24.72346989,3.207752991,1.393109423,0.075
1702,1702,Corn,2,40469.87381,40469.87381,0.494194771,-0.704825567,-0.306101855,0.002
1703,1703,Corn,12,1811967.855,1811967.855,0.06622634,-2.714677004,-1.178969243,0.002
1704,1704,Grass/Pasture,148,16242.16572,16242.16572,91.12085331,4.512186684,1.959617778,0.075
1705,1705,Developed/Open Space/Developed/Low Intensity,4,10841.41284,10841.41284,3.689556019,1.305506131,0.566974109,0.01
1706,1706,Soybeans,0,24211.03248,24211.03248,0,#NAME?,#NAME?,0.002
1707,1707,Cotton/Rice/Sorghum/Sunflower/Peanuts/Tobacco/Sweet Corn/Pop or Orn Corn/Mint/Barley/Durum Wheat/Spring Wheat/Winter Wheat/Other,2,60238.62553,60238.62553,0.332012887,-1.102581493,-0.478845058,0.005
1708,1708,Grass/Pasture,454,222134.2174,222134.2174,20.43809393,3.017400509,1.310440391,0.075
1709,1709,Cotton/Rice/Sorghum/Sunflower/Peanuts/Tobacco/Sweet Corn/Pop or Orn Corn/Mint/Barley/Durum Wheat/Spring Wheat/Winter Wheat/Other,20,70394.76772,70394.76772,2.841120249,1.044198428,0.453489615,0.005
1710,1710,Grass/Pasture,158,11957.71583,11957.71583,132.1322586,4.88380338,2.121008859,0.075
1711,1711,Grass/Pasture,300,28777.47931,28777.47931,104.2481855,4.646774455,2.018068504,0.075
1712,1712,Soybeans,0,272881.3113,272881.3113,0,#NAME?,#NAME?,0.002
1713,1713,Soybeans,16,1407428.668,1407428.668,0.113682493,-2.174345864,-0.94430641,0.002
1714,1714,Cotton/Rice/Sorghum/Sunflower/Peanuts/Tobacco/Sweet Corn/Pop or Orn Corn/Mint/Barley/Durum Wheat/Spring Wheat/Winter Wheat/Other,6,17986.69831,17986.69831,3.335798431,1.20471206,0.5231998,0.005
1715,1715,Cotton/Rice/Sorghum/Sunflower/Peanuts/Tobacco/Sweet Corn/Pop or Orn Corn/Mint/Barley/Durum Wheat/Spring Wheat/Winter Wheat/Other,10,22483.34929,22483.34929,4.447735909,1.492395182,0.648138992,0.005
1716,1716,Barren/Clouds/No Data/Developed/Water/Nonag/Undefined/Aquaculture/Open Water/Perennial Ice/Snow,0,32375.85622,32375.85622,0,#NAME?,#NAME?,0
1717,1717,Grass/Pasture,382,52182.52948,52182.52948,73.20457705,4.293257947,1.864538236,0.075
1718,1718,Forest/Deciduous Forest/Evergreen Forest/Mixed Forest/Woody Wetlands,2,18886.37177,18886.37177,1.058964646,0.057291682,0.024881461,0.002
1719,1719,Forest/Deciduous Forest/Evergreen Forest/Mixed Forest/Woody Wetlands,4,118711.9904,118711.9904,0.336949956,-1.087820857,-0.472434595,0.002
1720,1720,Soybeans,4,22965.56733,22965.56733,1.741737943,0.554883433,0.240982813,0.002
1721,1721,Soybeans,16,1326083.847,1326083.847,0.120656021,-2.114811587,-0.918451002,0.002
1722,1722,Barren/Clouds/No Data/Developed/Water/Nonag/Undefined/Aquaculture/Open Water/Perennial Ice/Snow,0,11690.78432,11690.78432,0,#NAME?,#NAME?,0
1723,1723,Grass/Pasture,346,71046.8041,71046.8041,48.70029052,3.885684996,1.687531552,0.075
1724,1724,Corn,0,10791.4742,10791.4742,0,#NAME?,#NAME?,0.002
1725,1725,Grass/Pasture,150,28777.26528,28777.26528,52.1244804,3.953634712,1.717041739,0.075
1726,1726,Forest/Deciduous Forest/Evergreen Forest/Mixed Forest/Woody Wetlands,0,34852.25213,34852.25213,0,#NAME?,#NAME?,0.002
1727,1727,Corn,2,10606.48379,10606.48379,1.885639048,0.634266781,0.275458563,0.002
1728,1728,Grass/Pasture,102,35028.74278,35028.74278,29.11894402,3.37138896,1.464175621,0.075
1729,1729,Forest/Deciduous Forest/Evergreen Forest/Mixed Forest/Woody Wetlands,56,1124273.945,1124273.945,0.498099242,-0.69695594,-0.302684119,0.002
1730,1730,Grass/Pasture,280,80942.46085,80942.46085,34.59247434,3.543636154,1.538981627,0.075
1731,1731,Corn,6,288420.1639,288420.1639,0.208029838,-1.570073757,-0.681874369,0.002
1732,1732,Corn,2,39161.89391,39161.89391,0.510700531,-0.671971906,-0.291833691,0.002
1733,1733,Corn,4,611276.0869,611276.0869,0.06543688,-2.726669264,-1.184177415,0.002
1734,1734,Corn,2,52909.71875,52909.71875,0.378002387,-0.972854768,-0.422505457,0.002
1735,1735,Corn,0,42267.18547,42267.18547,0,#NAME?,#NAME?,0.002
1736,1736,Forest/Deciduous Forest/Evergreen Forest/Mixed Forest/Woody Wetlands,0,21750.68519,21750.68519,0,#NAME?,#NAME?,0.002
1737,1737,Forest/Deciduous Forest/Evergreen Forest/Mixed Forest/Woody Wetlands,0,9757.319869,9757.319869,0,#NAME?,#NAME?,0.002
1738,1738,Forest/Deciduous Forest/Evergreen Forest/Mixed Forest/Woody Wetlands,2,29672.81857,29672.81857,0.674017534,-0.394499154,-0.171328805,0.002
1739,1739,Corn,4,51685.66014,51685.66014,0.773909047,-0.256300922,-0.111310076,0.002
1740,1740,Grass/Pasture,114,13704.81059,13704.81059,83.18247031,4.421036632,1.920031814,0.075
1741,1741,Soybeans,0,47662.55292,47662.55292,0,#NAME?,#NAME?,0.002
1742,1742,Grass/Pasture,312,43516.70049,43516.70049,71.69661222,4.272443497,1.855498635,0.075
1743,1743,Grass/Pasture,70,8992.894908,8992.894908,77.83922832,4.354645524,1.891198522,0.075
1744,1744,Soybeans,2,29936.9772,29936.9772,0.668070122,-0.403362138,-0.175177951,0.002
1745,1745,Grass/Pasture,72,14233.91736,14233.91736,50.58340454,3.923623549,1.704008056,0.075
1746,1746,Grass/Pasture,446,91503.50755,91503.50755,48.74130096,3.88652674,1.687897117,0.075
1747,1747,Grass/Pasture,294,59879.90047,59879.90047,49.098278,3.893823963,1.691066261,0.075
1748,1748,Cotton/Rice/Sorghum/Sunflower/Peanuts/Tobacco/Sweet Corn/Pop or Orn Corn/Mint/Barley/Durum Wheat/Spring Wheat/Winter Wheat/Other,2,21583.60215,21583.60215,0.926629386,-0.076201593,-0.033093931,0.005
1749,1749,Soybeans,2,151979.854,151979.854,0.131596389,-2.028015699,-0.880756027,0.002
1750,1750,Corn,0,53583.40626,53583.40626,0,#NAME?,#NAME?,0.002
1751,1751,Corn,4,255384.0656,255384.0656,0.156626843,-1.853889098,-0.805133805,0.002
1752,1752,Soybeans,10,768180.0538,768180.0538,0.130177814,-2.038853965,-0.885463026,0.002
1753,1753,Grass/Pasture,306,44014.1979,44014.1979,69.52302089,4.241657934,1.842128635,0.075
1754,1754,Corn,18,937546.5285,937546.5285,0.191990471,-1.650309536,-0.716720325,0.002
1755,1755,Barren/Clouds/No Data/Developed/Water/Nonag/Undefined/Aquaculture/Open Water/Perennial Ice/Snow,0,8977.022695,8977.022695,0,#NAME?,#NAME?,0
1756,1756,Grass/Pasture,44,8992.897549,8992.897549,48.92750058,3.890339622,1.689553031,0.075
1757,1757,Forest/Deciduous Forest/Evergreen Forest/Mixed Forest/Woody Wetlands,2,69283.88558,69283.88558,0.288667413,-1.242480074,-0.53960224,0.002
1758,1758,Soybeans,6,386172.9472,386172.9472,0.155370801,-1.861940757,-0.808630596,0.002
1759,1759,Corn,12,1036363.337,1036363.337,0.115789507,-2.15598133,-0.936330795,0.002
1760,1760,Grass/Pasture,42,12886.80899,12886.80899,32.59146623,3.484050482,1.513103899,0.075
1761,1761,Corn,0,50814.70059,50814.70059,0,#NAME?,#NAME?,0.002
1762,1762,Soybeans,2,364714.4699,364714.4699,0.054837418,-2.9033825,-1.260922998,0.002
1763,1763,Cotton/Rice/Sorghum/Sunflower/Peanuts/Tobacco/Sweet Corn/Pop or Orn Corn/Mint/Barley/Durum Wheat/Spring Wheat/Winter Wheat/Other,6,80013.1309,80013.1309,0.749876918,-0.287846195,-0.125010014,0.005
1764,1764,Soybeans,4,969744.1175,969744.1175,0.041247994,-3.188152786,-1.384597163,0.002
1765,1765,Grass/Pasture,24,17251.43176,17251.43176,13.91188878,2.632743783,1.143386097,0.075
1766,1766,Cotton/Rice/Sorghum/Sunflower/Peanuts/Tobacco/Sweet Corn/Pop or Orn Corn/Mint/Barley/Durum Wheat/Spring Wheat/Winter Wheat/Other,0,15288.11438,15288.11438,0,#NAME?,#NAME?,0.005
1767,1767,Grass/Pasture,120,8993.395317,8993.395317,133.4312523,4.893586382,2.125257562,0.075
1768,1768,Forest/Deciduous Forest/Evergreen Forest/Mixed Forest/Woody Wetlands,4,34174.74233,34174.74233,1.170455058,0.157392611,0.068354743,0.002
1769,1769,Grass/Pasture,28,25180.8598,25180.8598,11.11955677,2.408705429,1.046087476,0.075
1770,1770,Corn,0,300364.729,300364.729,0,#NAME?,#NAME?,0.002
1771,1771,Corn,12,1112644.957,1112644.957,0.107851116,-2.227003561,-0.967175358,0.002
1772,1772,Corn,28,1016857.428,1016857.428,0.275358169,-1.289682594,-0.560102034,0.002
1773,1773,Corn,0,100802.686,100802.686,0,#NAME?,#NAME?,0.002
1774,1774,Corn,24,1472110.473,1472110.473,0.163031243,-1.813813423,-0.787729161,0.002
1775,1775,Corn,38,2441501.692,2441501.692,0.155641915,-1.860197324,-0.807873433,0.002
1776,1776,Grass/Pasture,1400,1044968.264,1044968.264,13.39753606,2.595070814,1.127024935,0.075
1777,1777,Grass/Pasture,234,14389.46424,14389.46424,162.6189802,5.09140992,2.211171233,0.075
1778,1778,Developed/Open Space/Developed/Low Intensity,2,15288.65061,15288.65061,1.308159923,0.268621511,0.11666084,0.01
1779,1779,Soybeans,2,285257.6651,285257.6651,0.070112051,-2.657660586,-1.154207327,0.002
1780,1780,Soybeans,18,1006005.243,1006005.243,0.178925509,-1.720785711,-0.747327739,0.002
1781,1781,Cotton/Rice/Sorghum/Sunflower/Peanuts/Tobacco/Sweet Corn/Pop or Orn Corn/Mint/Barley/Durum Wheat/Spring Wheat/Winter Wheat/Other,0,9892.736264,9892.736264,0,#NAME?,#NAME?,0.005
1782,1782,Cotton/Rice/Sorghum/Sunflower/Peanuts/Tobacco/Sweet Corn/Pop or Orn Corn/Mint/Barley/Durum Wheat/Spring Wheat/Winter Wheat/Other,6,10792.01536,10792.01536,5.55966592,1.71553802,0.745048696,0.005
1783,1783,Cotton/Rice/Sorghum/Sunflower/Peanuts/Tobacco/Sweet Corn/Pop or Orn Corn/Mint/Barley/Durum Wheat/Spring Wheat/Winter Wheat/Other,4,38130.87442,38130.87442,1.049018692,0.047855148,0.020783227,0.005
1784,1784,Corn,4,61846.17942,61846.17942,0.646765902,-0.435770871,-0.189252885,0.002
1785,1785,Corn,2,74758.40788,74758.40788,0.267528437,-1.318529412,-0.572630048,0.002
1786,1786,Forest/Deciduous Forest/Evergreen Forest/Mixed Forest/Woody Wetlands,0,9892.287503,9892.287503,0,#NAME?,#NAME?,0.002
1787,1787,Grass/Pasture,508,62934.65916,62934.65916,80.71863847,4.390969509,1.906973828,0.075
1788,1788,Soybeans,0,93445.28697,93445.28697,0,#NAME?,#NAME?,0.002
1789,1789,Grass/Pasture,252,12290.55156,12290.55156,205.0355501,5.323183379,2.311829168,0.075
1790,1790,Grass/Pasture,58,11690.91264,11690.91264,49.61118245,3.904216261,1.695579578,0.075
1791,1791,Corn,2,458060.107,458060.107,0.043662392,-3.13126814,-1.359892475,0.002
1792,1792,Soybeans,0,153433.0695,153433.0695,0,#NAME?,#NAME?,0.002
1793,1793,Soybeans,22,1212185.312,1212185.312,0.181490402,-1.706552506,-0.741146337,0.002
1794,1794,Forest/Deciduous Forest/Evergreen Forest/Mixed Forest/Woody Wetlands,0,84489.33217,84489.33217,0,#NAME?,#NAME?,0.002
1795,1795,Forest/Deciduous Forest/Evergreen Forest/Mixed Forest/Woody Wetlands,10,133824.1218,133824.1218,0.747249439,-0.291356228,-0.126534402,0.002
1796,1796,Cotton/Rice/Sorghum/Sunflower/Peanuts/Tobacco/Sweet Corn/Pop or Orn Corn/Mint/Barley/Durum Wheat/Spring Wheat/Winter Wheat/Other,0,16974.62937,16974.62937,0,#NAME?,#NAME?,0.005
1797,1797,Soybeans,0,499660.8481,499660.8481,0,#NAME?,#NAME?,0.002
1798,1798,Grass/Pasture,304,67046.09044,67046.09044,45.34194283,3.814232495,1.656500125,0.075
1799,1799,Grass/Pasture,56,12590.67719,12590.67719,44.47735349,3.794980149,1.648138938,0.075
1800,1800,Grass/Pasture,80,42268.62488,42268.62488,18.92656793,2.940566645,1.277071868,0.075
1801,1801,Cotton/Rice/Sorghum/Sunflower/Peanuts/Tobacco/Sweet Corn/Pop or Orn Corn/Mint/Barley/Durum Wheat/Spring Wheat/Winter Wheat/Other,2,13489.50859,13489.50859,1.482633698,0.393820032,0.171033867,0.005
1802,1802,Developed/Open Space/Developed/Low Intensity,0,12994.91892,12994.91892,0,#NAME?,#NAME?,0.01
1803,1803,Grass/Pasture,76,12875.77603,12875.77603,59.0255685,4.077970714,1.771040179,0.075
1804,1804,Soybeans,2,35973.38716,35973.38716,0.555966551,-0.587047146,-0.254951336,0.002
1805,1805,Soybeans,2,572471.1093,572471.1093,0.034936261,-3.354229996,-1.456723579,0.002
1806,1806,Developed/Open Space/Developed/Low Intensity,8,9892.799712,9892.799712,8.086689545,2.090219444,0.90777077,0.01
1807,1807,Corn,4,521386.5866,521386.5866,0.076718506,-2.567612321,-1.115099863,0.002
1808,1808,Corn,0,61153.03814,61153.03814,0,#NAME?,#NAME?,0.002
1809,1809,Soybeans,0,9892.298017,9892.298017,0,#NAME?,#NAME?,0.002
1810,1810,Soybeans,0,317448.9092,317448.9092,0,#NAME?,#NAME?,0.002
1811,1811,Grass/Pasture,66,8347.887726,8347.887726,79.06191622,4.370231295,1.897967336,0.075
1812,1812,Grass/Pasture,384,96469.02141,96469.02141,39.80552455,3.68400571,1.599943351,0.075
1813,1813,Forest/Deciduous Forest/Evergreen Forest/Mixed Forest/Woody Wetlands,0,11691.29859,11691.29859,0,#NAME?,#NAME?,0.002
1814,1814,Grass/Pasture,182,26611.93713,26611.93713,68.39036148,4.225231901,1.834994899,0.075
1815,1815,Soybeans,6,338978.1071,338978.1071,0.177002581,-1.731590962,-0.7520204,0.002
1816,1816,Corn,0,35072.42669,35072.42669,0,#NAME?,#NAME?,0.002
1817,1817,Corn,6,229340.5062,229340.5062,0.261619724,-1.340863264,-0.582329516,0.002
1818,1818,Corn,2,577331.0203,577331.0203,0.034642171,-3.36268352,-1.460394897,0.002
1819,1819,Cotton/Rice/Sorghum/Sunflower/Peanuts/Tobacco/Sweet Corn/Pop or Orn Corn/Mint/Barley/Durum Wheat/Spring Wheat/Winter Wheat/Other,0,24282.14153,24282.14153,0,#NAME?,#NAME?,0.005
