FID,PolygonID,HabType,CumEggs,PolygonAreaLL,PolygonAream2,EggDensityperHA,lnEggDensity,log10EggDensity,ProbEggs
2482,2483,Grass/Pasture,220,111236.16,111236.16,19.77774134,2.984557131,1.296176693,0.1
2483,2484,Grass/Pasture,96,45405.44761,45405.44761,21.14283749,3.051301195,1.325163272,0.1
2484,2485,Grass/Pasture,102,19099.08176,19099.08176,53.40570886,3.977917648,1.727587684,0.1
2485,2486,Grass/Pasture,96,35074.72942,35074.72942,27.37013274,3.309452373,1.437276904,0.1
2486,2487,Grass/Pasture,42,10746.46303,10746.46303,39.08262643,3.665678031,1.591983741,0.1
2487,2488,Forest/Deciduous Forest/Evergreen Forest/Mixed Forest/Woody Wetlands,12,9892.598723,9892.598723,12.13028076,2.495704869,1.083870853,0.1
2488,2489,Corn,3590,1787844.589,1787844.589,20.08004511,2.999726541,1.302764684,0.1
2489,2490,Grass/Pasture,22,16187.95545,16187.95545,13.59035121,2.609360071,1.13323068,0.1
2490,2491,Forest/Deciduous Forest/Evergreen Forest/Mixed Forest/Woody Wetlands,66,17986.26613,17986.26612,36.69466445,3.602631362,1.564602921,0.1
2491,2492,Corn,34,8760.828615,8760.828615,38.8091144,3.658655126,1.588933733,0.1
2492,2493,Soybeans,380,141401.8068,141401.8068,26.87377259,3.291150814,1.429328638,0.1
2493,2494,Grass/Pasture,168,34444.53138,34444.53138,48.77407045,3.887198828,1.688189001,0.1
2494,2495,Grass/Pasture,68,12590.88018,12590.88018,54.00734423,3.989120042,1.732452822,0.1
2495,2496,Blank_/Developed/Med Intensity/Developed/High Intensity,32,9892.717532,9892.717532,32.34702689,3.476522112,1.50983437,0.1
2496,2497,Corn,624,156483.9608,156483.9608,39.87629127,3.685781944,1.60071476,0.1
2497,2498,Corn,360,106391.5301,106391.5301,33.83728006,3.521563155,1.529395446,0.1
2498,2499,Soybeans,898,511970.3015,511970.3015,17.54007991,2.864488543,1.244031568,0.1
2499,2500,Corn,240,86252.35504,86252.35504,27.82532719,3.325946656,1.44444028,0.1
2500,2501,Grass/Pasture,28,10601.24186,10601.24186,26.412,3.273818452,1.421801289,0.1
2501,2502,Soybeans,814,355665.3696,355665.3696,22.8866814,3.130555143,1.359582824,0.1
2502,2503,Grass/Pasture,610,152886.5722,152886.5722,39.89886039,3.686347762,1.600960491,0.1
2503,2504,Developed/Open Space/Developed/Low Intensity,202,41719.11772,41719.11772,48.41904888,3.879893308,1.685016254,0.1
2504,2505,Developed/Open Space/Developed/Low Intensity,38,8126.222308,8126.222308,46.76219596,3.845075098,1.669894898,0.1
2505,2506,Cotton/Rice/Sorghum/Sunflower/Peanuts/Tobacco/Sweet Corn/Pop or Orn Corn/Mint/Barley/Durum Wheat/Spring Wheat/Winter Wheat/Other,180,35973.90279,35973.90279,50.03627242,3.912748191,1.699284948,0.1
2506,2507,Soybeans,612,285367.5801,285367.5801,21.4460241,3.065539272,1.33134679,0.1
2507,2508,Soybeans,814,509367.5462,509367.5462,15.98060195,2.771375608,1.203593134,0.1
2508,2509,Corn,948,292535.239,292535.239,32.40635225,3.478354461,1.510630148,0.1
2509,2510,Grass/Pasture,36,9892.864546,9892.864546,36.38986447,3.594290287,1.560980438,0.1
2510,2511,Grass/Pasture,44,9892.835331,9892.835331,44.47663236,3.794963936,1.648131896,0.1
2511,2512,Soybeans,1658,603954.3305,603954.3305,27.45240685,3.312453845,1.438580427,0.1
2512,2513,Soybeans,86,24282.38266,24282.38266,35.41662332,3.567181295,1.549207152,0.1
2513,2514,Grass/Pasture,202,60612.27707,60612.27707,33.32658164,3.506355326,1.52279077,0.1
2514,2515,Grass/Pasture,40,8993.314682,8993.314682,44.4774829,3.794983059,1.648140201,0.1
2515,2516,Corn,2098,1066685.502,1066685.502,19.66840269,2.979013424,1.293769091,0.1
2516,2517,Developed/Open Space/Developed/Low Intensity,44,13898.41977,13898.41977,31.65827535,3.454999579,1.500487252,0.1
2517,2518,Developed/Open Space/Developed/Low Intensity,102,17311.62575,17311.62575,58.91994286,4.076179622,1.770262317,0.1
2518,2519,Developed/Open Space/Developed/Low Intensity,76,15956.10769,15956.10769,47.63066374,3.86347675,1.677886634,0.1
2519,2520,Developed/Open Space/Developed/Low Intensity,40,16559.41956,16559.41956,24.15543604,3.184509449,1.383014881,0.1
2520,2521,Soybeans,146,40470.938,40470.938,36.07526962,3.585607578,1.557209586,0.1
2521,2522,Blank_/Developed/Med Intensity/Developed/High Intensity,64,35074.26165,35074.26165,18.24699851,2.904000601,1.261191437,0.1
2522,2523,Barren/Clouds/No Data/Developed/Water/Nonag/Undefined/Aquaculture/Open Water/Perennial Ice/Snow,60,18885.31765,18885.31765,31.77071263,3.458544879,1.502026956,0.1
2523,2524,Corn,142,43166.20092,43166.20092,32.89610783,3.493354348,1.517144517,0.1
2524,2525,Grass/Pasture,650,176260.89,176260.89,36.87715409,3.607592229,1.566757398,0.1
2525,2526,Grass/Pasture,420,67448.92419,67448.92419,62.2693401,4.131469171,1.794274263,0.1
2526,2527,Forest/Deciduous Forest/Evergreen Forest/Mixed Forest/Woody Wetlands,50,10791.76221,10791.76221,46.33163614,3.835825014,1.665877637,0.1
2527,2528,Soybeans,96,16188.31437,16188.31437,59.3020359,4.082643638,1.773069603,0.1
2528,2529,Corn,12,11691.54849,11691.54849,10.26382434,2.328625513,1.011309211,0.1
2529,2530,Cotton/Rice/Sorghum/Sunflower/Peanuts/Tobacco/Sweet Corn/Pop or Orn Corn/Mint/Barley/Durum Wheat/Spring Wheat/Winter Wheat/Other,158,23383.0365,23383.0365,67.57035169,4.213169302,1.829756179,0.1
2530,2531,Cotton/Rice/Sorghum/Sunflower/Peanuts/Tobacco/Sweet Corn/Pop or Orn Corn/Mint/Barley/Durum Wheat/Spring Wheat/Winter Wheat/Other,178,31477.14945,31477.14945,56.54895793,4.035106775,1.752424606,0.1
2531,2532,Cotton/Rice/Sorghum/Sunflower/Peanuts/Tobacco/Sweet Corn/Pop or Orn Corn/Mint/Barley/Durum Wheat/Spring Wheat/Winter Wheat/Other,82,18885.56235,18885.56235,43.41941134,3.770906607,1.637683931,0.1
2532,2533,Developed/Open Space/Developed/Low Intensity,22,10791.65112,10791.65112,20.38612975,3.014854756,1.309334784,0.1
2533,2534,Soybeans,768,312071.1982,312071.1982,24.60976868,3.203143465,1.391107532,0.1
2534,2535,Soybeans,2266,725074.7434,725074.7434,31.25195051,3.442081791,1.494877128,0.1
2535,2536,Soybeans,2026,1108665.323,1108665.323,18.27422539,2.905491619,1.261838977,0.1
2536,2537,Corn,252,109720.846,109720.846,22.96737668,3.134074804,1.361111393,0.1
2537,2538,Corn,618,537554.2394,537554.2394,11.4965143,2.442043885,1.060566184,0.1
2538,2539,Corn,150,71943.58281,71943.58281,20.84967055,3.037338147,1.319099197,0.1
2539,2540,Grass/Pasture,102,17987.07816,17987.07816,56.70737576,4.037904286,1.75363955,0.1
2540,2541,Developed/Open Space/Developed/Low Intensity,98,10934.33674,10934.33674,89.62592092,4.495644574,1.952433631,0.1
2541,2542,Grass/Pasture,552,326612.2736,326612.2736,16.90077332,2.82735938,1.227906577,0.1
2542,2543,Grass/Pasture,72,14389.35932,14389.35932,50.03697413,3.912762215,1.699291039,0.1
2543,2544,Soybeans,696,290412.3886,290412.3886,23.96591975,3.176632811,1.379594101,0.1
2544,2545,Corn,100,21583.60426,21583.60426,46.33146475,3.835821315,1.66587603,0.1
2545,2546,Cotton/Rice/Sorghum/Sunflower/Peanuts/Tobacco/Sweet Corn/Pop or Orn Corn/Mint/Barley/Durum Wheat/Spring Wheat/Winter Wheat/Other,62,17087.66714,17087.66714,36.28347831,3.591362495,1.559708914,0.1
2546,2547,Cotton/Rice/Sorghum/Sunflower/Peanuts/Tobacco/Sweet Corn/Pop or Orn Corn/Mint/Barley/Durum Wheat/Spring Wheat/Winter Wheat/Other,48,9884.471967,9884.471967,48.56101586,3.882821066,1.686287763,0.1
2547,2548,Soybeans,644,287795.8715,287795.8715,22.37697145,3.10803237,1.349801308,0.1
2548,2549,Soybeans,2776,1800055.234,1800055.234,15.421749,2.735778786,1.18813363,0.1
2549,2550,Grass/Pasture,46,8987.712716,8987.712716,51.18098615,3.935368099,1.70910865,0.1
2550,2551,Soybeans,100,30389.14017,30389.14017,32.90649207,3.493669966,1.517281588,0.1
2551,2552,Grass/Pasture,60,20683.8758,20683.8758,29.00810302,3.367575205,1.462519329,0.1
2552,2553,Grass/Pasture,78,32374.66147,32374.66147,24.09291602,3.181917856,1.381889367,0.1
2553,2554,Forest/Deciduous Forest/Evergreen Forest/Mixed Forest/Woody Wetlands,902,447877.749,447877.749,20.13942425,3.0026793,1.304047051,0.1
2554,2555,Grass/Pasture,120,25103.91716,25103.91716,47.80130497,3.86705294,1.679439753,0.1
2555,2556,Corn,322,129504.2215,129504.2215,24.86405434,3.213423159,1.395571946,0.1
2556,2557,Soybeans,254,67178.13187,67178.13187,37.8099231,3.632571584,1.577605794,0.1
2557,2558,Developed/Open Space/Developed/Low Intensity,176,54859.1141,54859.1141,32.08218049,3.468300751,1.506263878,0.1
2558,2559,Grass/Pasture,102,37771.88493,37771.88493,27.00421231,3.295992865,1.431431514,0.1
2559,2560,Grass/Pasture,316,131297.0265,131297.0265,24.06756714,3.180865172,1.381432192,0.1
2560,2561,Soybeans,52,25181.82038,25181.82038,20.64981769,3.027706491,1.314916222,0.1
2561,2562,Grass/Pasture,44,9892.826879,9892.826879,44.47667036,3.79496479,1.648132267,0.1
2562,2563,Soybeans,1360,386706.7851,386706.7851,35.16876487,3.560158327,1.546157116,0.1
2563,2564,Corn,650,176539.5693,176539.5693,36.81894108,3.606012416,1.566071294,0.1
2564,2565,Developed/Open Space/Developed/Low Intensity,66,17054.33128,17054.33128,38.69984634,3.65583563,1.587709241,0.1
2565,2566,Grass/Pasture,248,88131.51131,88131.51131,28.1397648,3.337183694,1.449320463,0.1
2566,2567,Forest/Deciduous Forest/Evergreen Forest/Mixed Forest/Woody Wetlands,98,22482.38939,22482.38939,43.58967292,3.774820263,1.63938361,0.1
2567,2568,Grass/Pasture,146,28778.67885,28778.67885,50.73200224,3.926556919,1.705282003,0.1
2568,2569,Soybeans,44,11691.27755,11691.27755,37.63489474,3.627931672,1.575590706,0.1
2569,2570,Corn,46,10791.75716,10791.75716,42.62512519,3.752443873,1.629665668,0.1
2570,2571,Grass/Pasture,56,17086.72214,17086.72214,32.77398646,3.489635105,1.51552927,0.1
2571,2572,Soybeans,1378,394593.3022,394593.3022,34.92203219,3.553117925,1.543099508,0.1
2572,2573,Soybeans,3264,1282503.938,1282503.938,25.45021425,3.236724161,1.405691443,0.1
2573,2574,Forest/Deciduous Forest/Evergreen Forest/Mixed Forest/Woody Wetlands,152,28779.17074,28779.17074,52.81597631,3.966813727,1.722765312,0.1
2574,2575,Corn,96,49464.03017,49464.03017,19.4080425,2.965687542,1.287981735,0.1
2575,2576,Grass/Pasture,102,48269.28832,48269.28832,21.13144891,3.0507624,1.324929276,0.1
2576,2577,Blank_/Developed/Med Intensity/Developed/High Intensity,26,8993.413475,8993.413475,28.9100463,3.364189158,1.461048787,0.1
2577,2578,Grass/Pasture,44,11691.29524,11691.29524,37.6348378,3.627930159,1.575590049,0.1
2578,2579,Blank_/Developed/Med Intensity/Developed/High Intensity,46,29677.87984,29677.87984,15.4997595,2.740824508,1.19032496,0.1
2579,2580,Cotton/Rice/Sorghum/Sunflower/Peanuts/Tobacco/Sweet Corn/Pop or Orn Corn/Mint/Barley/Durum Wheat/Spring Wheat/Winter Wheat/Other,50,17086.70629,17086.70629,29.26251505,3.376307347,1.46631165,0.1
2580,2581,Grass/Pasture,32,11691.28832,11691.28832,27.37080733,3.309477019,1.437287607,0.1
2581,2582,Corn,754,229248.305,229248.305,32.89010141,3.493171744,1.517065213,0.1
2582,2583,Grass/Pasture,208,56323.24482,56323.24482,36.92969051,3.609015849,1.567375668,0.1
2583,2584,Corn,106,32529.75245,32529.75245,32.58555384,3.483869057,1.513025107,0.1
2584,2585,Soybeans,54,12519.0854,12519.0854,43.13414141,3.764314828,1.634821158,0.1
2585,2586,Blank_/Developed/Med Intensity/Developed/High Intensity,972,455964.755,455964.755,21.31743713,3.059525383,1.328734991,0.1
2586,2587,Soybeans,82,32375.8898,32375.8898,25.32748922,3.231890336,1.403592139,0.1
2587,2588,Forest/Deciduous Forest/Evergreen Forest/Mixed Forest/Woody Wetlands,8,10791.94739,10791.94739,7.412934581,2.003226391,0.869990167,0.1
2588,2589,Forest/Deciduous Forest/Evergreen Forest/Mixed Forest/Woody Wetlands,132,12898.82617,12898.82617,102.3348933,4.628250703,2.010023741,0.1
2589,2590,Grass/Pasture,984,294882.2969,294882.2969,33.36924632,3.507634707,1.523346398,0.1
2590,2591,Grass/Pasture,356,119613.6164,119613.6164,29.76249784,3.393249139,1.473669377,0.1
2591,2592,Developed/Open Space/Developed/Low Intensity,140,32046.53519,32046.53519,43.68647006,3.777038444,1.640346954,0.1
2592,2593,Forest/Deciduous Forest/Evergreen Forest/Mixed Forest/Woody Wetlands,112,17087.6115,17087.6115,65.54456133,4.182730237,1.816536661,0.1
2593,2594,Grass/Pasture,1052,257213.531,257213.531,40.89987008,3.711126886,1.611721928,0.1
2594,2595,Soybeans,378,107018.3574,107018.3574,35.32104297,3.564478904,1.548033519,0.1
2595,2596,Developed/Open Space/Developed/Low Intensity,92,8496.998204,8496.998204,108.2735312,4.684660721,2.034522301,0.1
2596,2597,Blank_/Developed/Med Intensity/Developed/High Intensity,14,8993.417127,8993.417127,15.56694169,2.745149543,1.192203299,0.1
2597,2598,Wetlands/Herbaceous Wetlands,20,9892.62063,9892.62063,20.21708984,3.006528278,1.305718641,0.1
2598,2599,Soybeans,482,183688.9744,183688.9744,26.24000714,3.267285236,1.418963949,0.1
2599,2600,Grass/Pasture,28,13489.37497,13489.37497,20.75707738,3.032887267,1.317166204,0.1
2600,2601,Blank_/Developed/Med Intensity/Developed/High Intensity,1028,428986.5679,428986.5679,23.96345426,3.176529931,1.379549421,0.1
2601,2602,Grass/Pasture,26,12590.65886,12590.65886,20.6502299,3.027726452,1.314924891,0.1
2602,2603,Corn,704,280192.3853,280192.3853,25.12559359,3.223886992,1.400116331,0.1
2603,2604,Blank_/Developed/Med Intensity/Developed/High Intensity,50,28778.92709,28778.92709,17.37382351,2.854964677,1.239895405,0.1
2604,2605,Grass/Pasture,100,15285.92538,15285.92538,65.41965731,4.180822784,1.815708265,0.1
2605,2606,Grass/Pasture,86,8993.194286,8993.194286,95.62786844,4.560464288,1.980584475,0.1
2606,2607,Soybeans,1912,1023660.683,1023660.683,18.67806424,2.9273498,1.271331865,0.1
2607,2608,Forest/Deciduous Forest/Evergreen Forest/Mixed Forest/Woody Wetlands,94,28777.43674,28777.43674,32.66447976,3.486288242,1.514075746,0.1
2608,2609,Grass/Pasture,124,49461.51038,49461.51038,25.06999868,3.22167186,1.399154311,0.1
2609,2610,Grass/Pasture,194,97129.3794,97129.3794,19.97335937,2.994399354,1.300451116,0.1
2610,2611,Corn,118,24420.1264,24420.1264,48.32079821,3.877862073,1.6841341,0.1
2611,2612,Soybeans,62,29677.09955,29677.09955,20.89152948,3.039343789,1.319970236,0.1
2612,2613,Forest/Deciduous Forest/Evergreen Forest/Mixed Forest/Woody Wetlands,48,8993.006332,8993.006332,53.37480952,3.977338903,1.727336338,0.1
2613,2614,Grass/Pasture,406,105503.4837,105503.4837,38.48214161,3.650194279,1.585259233,0.1
2614,2615,Grass/Pasture,130,13490.22314,13490.22314,96.36608576,4.568154332,1.983924219,0.1
2615,2616,Barren/Clouds/No Data/Developed/Water/Nonag/Undefined/Aquaculture/Open Water/Perennial Ice/Snow,56,22483.31801,22483.31801,24.90735574,3.215163171,1.396327624,0.1
2616,2617,Grass/Pasture,324,220971.8032,220971.8032,14.66250423,2.685293503,1.166208151,0.1
2617,2618,Soybeans,188,106318.7399,106318.7399,17.6826776,2.872585493,1.247548029,0.1
2618,2619,Corn,1170,396599.3751,396599.3751,29.50080291,3.38441748,1.469833836,0.1
2619,2620,Soybeans,220,111513.4242,111513.4242,19.72856646,2.982067659,1.295095529,0.1
2620,2621,Blank_/Developed/Med Intensity/Developed/High Intensity,26,11691.45176,11691.45176,22.23847007,3.101823675,1.347104906,0.1
2621,2622,Cotton/Rice/Sorghum/Sunflower/Peanuts/Tobacco/Sweet Corn/Pop or Orn Corn/Mint/Barley/Durum Wheat/Spring Wheat/Winter Wheat/Other,30,9892.443369,9892.443369,30.32617816,3.412011305,1.481817682,0.1
2622,2623,Soybeans,418,117814.6302,117814.6302,35.47946459,3.568954067,1.549977057,0.1
2623,2624,Blank_/Developed/Med Intensity/Developed/High Intensity,16,8993.402107,8993.402107,17.79082021,2.878682606,1.250195971,0.1
2624,2625,Soybeans,404,195155.0099,195155.0099,20.70149263,3.030205806,1.31600166,0.1
2625,2626,Grass/Pasture,950,197849.641,197849.641,48.01626099,3.871539724,1.681388339,0.1
2626,2627,Developed/Open Space/Developed/Low Intensity,26,24282.47667,24282.47667,10.70730978,2.370926665,1.029680368,0.1
2627,2628,Grass/Pasture,176,59355.7768,59355.7768,29.65170527,3.389519637,1.472049675,0.1
2628,2629,Grass/Pasture,36,36871.52903,36871.52903,9.763630895,2.278664349,0.989611353,0.1
2629,2630,Corn,2726,1186999.234,1186999.234,22.96547396,3.133991956,1.361075413,0.1
2630,2631,Corn,2466,1162909.931,1162909.931,21.20542558,3.054257073,1.326446993,0.1
2631,2632,Corn,2890,1021550.483,1021550.483,28.29032973,3.342520041,1.451638009,0.1
2632,2633,Grass/Pasture,66,17087.32504,17087.32504,38.62512116,3.653902872,1.586869855,0.1
2633,2634,Soybeans,102,26979.89389,26979.89389,37.80593075,3.632465988,1.577559934,0.1
2634,2635,Soybeans,130,74645.6805,74645.6805,17.4156092,2.857366885,1.240938671,0.1
2635,2636,Grass/Pasture,252,86939.8603,86939.8603,28.98555382,3.366797562,1.462181603,0.1
2636,2637,Corn,936,525671.8848,525671.8848,17.80578393,2.879523345,1.250561099,0.1
2637,2638,Grass/Pasture,86,23381.66649,23381.66649,36.78095402,3.604980157,1.56562299,0.1
2638,2639,Soybeans,2542,1211429.905,1211429.905,20.98346747,3.043734864,1.321877256,0.1
2639,2640,Grass/Pasture,266,142096.4555,142096.4555,18.71967876,2.929575311,1.272298392,0.1
2640,2641,Blank_/Developed/Med Intensity/Developed/High Intensity,508,239474.4004,239474.4004,21.21312337,3.054620017,1.326604618,0.1
2641,2642,Forest/Deciduous Forest/Evergreen Forest/Mixed Forest/Woody Wetlands,62,12590.13485,12590.13485,49.24490543,3.896805919,1.692361308,0.1
2642,2643,Soybeans,268,67446.9751,67446.9751,39.73491763,3.682230338,1.599172317,0.1
2643,2644,Forest/Deciduous Forest/Evergreen Forest/Mixed Forest/Woody Wetlands,1316,504894.5459,504894.5459,26.0648488,3.260587617,1.41605521,0.1
2644,2645,Grass/Pasture,84,15903.33965,15903.33965,52.81909451,3.966872764,1.722790952,0.1
2645,2646,Soybeans,764,339278.0621,339278.0621,22.51840261,3.114332869,1.35253758,0.1
2646,2647,Grass/Pasture,180,75288.54119,75288.54119,23.90802068,3.174213996,1.378543623,0.1
2647,2648,Grass/Pasture,90,23382.56884,23382.56884,38.49021064,3.65040394,1.585350288,0.1
2648,2649,Grass/Pasture,376,118469.2615,118469.2615,31.73819059,3.457520706,1.501582164,0.1
2649,2650,Developed/Open Space/Developed/Low Intensity,88,9484.249753,9484.249753,92.7854098,4.530289405,1.96747969,0.1
2650,2651,Developed/Open Space/Developed/Low Intensity,28,10219.24135,10219.24135,27.39929418,3.310517253,1.437739375,0.1
2651,2652,Developed/Open Space/Developed/Low Intensity,60,16981.85991,16981.85991,35.33181896,3.564783945,1.548165996,0.1
2652,2653,Developed/Open Space/Developed/Low Intensity,34,12745.74367,12745.74367,26.67557177,3.283748232,1.426113737,0.1
2653,2654,Developed/Open Space/Developed/Low Intensity,58,13727.74892,13727.74892,42.25018999,3.743608851,1.625828666,0.1
2654,2655,Soybeans,2658,1151249.309,1151249.309,23.08796174,3.139311345,1.363385594,0.1
2655,2656,Developed/Open Space/Developed/Low Intensity,16,8120.48475,8120.48475,19.70325725,2.980783965,1.294538028,0.1
2656,2657,Grass/Pasture,74,9892.793882,9892.793882,74.80192237,4.314843585,1.873912759,0.1
2657,2658,Forest/Deciduous Forest/Evergreen Forest/Mixed Forest/Woody Wetlands,220,64752.8658,64752.8658,33.97533025,3.52563468,1.531163687,0.1
2658,2659,Grass/Pasture,42,9892.7953,9892.7953,42.45513904,3.748447967,1.627930268,0.1
2659,2660,Soybeans,118,38714.69918,38714.69918,30.47937928,3.417050366,1.484006118,0.1
2660,2661,Developed/Open Space/Developed/Low Intensity,166,30110.69268,30110.69268,55.12991739,4.009692534,1.741387342,0.1
2661,2662,Soybeans,386,172717.6343,172717.6343,22.34861551,3.106764373,1.349250624,0.1
2662,2663,Cotton/Rice/Sorghum/Sunflower/Peanuts/Tobacco/Sweet Corn/Pop or Orn Corn/Mint/Barley/Durum Wheat/Spring Wheat/Winter Wheat/Other,18,15288.33202,15288.33202,11.77368465,2.465866927,1.070912399,0.1
2663,2664,Soybeans,1268,588526.5584,588526.5584,21.54533184,3.070159173,1.333353188,0.1
2664,2665,Developed/Open Space/Developed/Low Intensity,62,12054.07838,12054.07838,51.43487378,3.940316421,1.711257678,0.1
2665,2666,Blank_/Developed/Med Intensity/Developed/High Intensity,30,10792.15905,10792.15905,27.79795948,3.324962618,1.444012918,0.1
2666,2667,Corn,750,316400.8998,316400.8998,23.70410452,3.16564822,1.374823553,0.1
